date,ATVI,ADBE,AYI
2018-04-16,-0.0004509243950097871,-0.0019462137296532098,0.0063189950513892965
2018-04-17,-0.01531598513011154,-0.011375568778438898,-0.006863417982155157
2018-04-18,0.0008727272727273058,0.00258955545964607,0.006659603450885391
2018-04-19,0.008351648351648252,0.01082091173786454,0.019041815827557318
2018-04-20,0.01690391459074734,0.007753303964757669,0.00420331594924879
2018-04-23,0.005555555555555411,0.004814700295949358,-0.011225370908234496
2018-04-24,0.019213449414590227,0.04013215859030843,0.030623992631821285
2018-04-25,0.008565310492505388,0.003850385038503866,-0.0044359949302915265
2018-04-26,-0.016549187863928873,-0.009737452791554744,0.020119459289531502
2018-04-27,0.013495276653171262,0.005289582212659166,0.01761973410219448
2018-04-30,-0.007440024293956801,0.007479733058628637,0.017715082424341923
2018-05-01,-0.02494331065759624,-0.014992979118539666,-0.004233177528882652
2018-05-02,-0.006623491315866983,0.014266607222469982,0.009725751336195562
2018-05-03,0.02438312162359471,-0.02745329757738294,0.013639181649100983
2018-05-04,-0.053393665158371136,-0.020635133324400395,-0.009090090900909056
2018-05-07,-0.0014230823964708772,-0.006316981789666364,0.021049826805222528
2018-05-08,0.0007177720356014522,-0.020980238530512722,-0.01814570732147698
2018-05-09,-0.019005430122892228,-0.020170212765957485,-0.003966505068312057
2018-05-10,-0.015603232098077522,-0.0028695001247608654,0.005867413959190837
2018-05-11,0.014703861481379596,-0.0035265319669750416,-0.007134678058662928
2018-05-14,0.0023653819396132142,0.01499999999999998,-0.011722508966844574
2018-05-15,0.011411665257819135,-0.004074011203530844,-0.002422145328719733
2018-05-16,0.01124701251230138,-0.003381377065809979,-0.007403581267217626
2018-05-17,-0.0193456614509246,0.001980448339794366,-0.01678369583832843
2018-05-18,-0.006571588366890365,-0.00783101930240431,0.007142256953197282
2018-05-21,0.014482758620689616,0.00729622680842193,-0.015323734949903236
2018-05-22,0.008339124391938964,0.009786439975119276,0.015364282174128526
2018-05-23,-0.014279655026155674,-0.03211746784021667,0.0013529511246407136
2018-05-24,0.013240418118466938,-0.005578571721563697,-0.014132470628299088
2018-05-25,-0.01132182281347293,0.005877551020408154,-0.0073275499031415
2018-05-29,0.0022598870056496695,0.003292316556236929,-0.003120782726045922
2018-05-30,0.0032430908065426392,-0.012274959083469721,-0.014441940061774686
2018-05-31,-0.001129464915996023,-0.008781514305370027,0.0308171461355627
2018-06-01,-0.022542705124614947,-0.003033326681301101,0.004449294828744133
2018-06-04,0.006279863481228584,-0.0019379078505042874,0.009988249118683882
2018-06-05,0.0002747630168980661,0.0051181102362205175,-0.00983134163912205
2018-06-06,-0.020884520884520898,-0.000788177339901433,-0.014785732186116535
2018-06-07,0.011231448054552793,0.02262675722634662,-8.231130134171633e-05
2018-06-08,-0.011436351259360156,-0.017621323827270493,-0.007275132275132355
2018-06-11,-0.010101010101010102,0.0030187480139815337,0.02687908496732031
2018-06-12,-0.009437724312109447,0.00023748268355433316,-0.03673880221439352
2018-06-13,-0.00828511309836922,-0.00957824201813168,0.001373404427209579
2018-06-14,-0.01145385916959515,-0.003694341823838404,0.025026237184144737
2018-06-15,0.003219160442956477,-0.0021489971346704555,-0.018331805682859668
2018-06-18,-0.011036094520903773,-0.020637074884240728,-0.009926168990976158
2018-06-19,-0.007828810020876752,0.00035738394948974867,0.011896947817525342
2018-06-20,0.005307443365695749,0.008915187376725803,0.0012486472987596061
2018-06-21,0.014513411947648108,0.01257936507936503,0.014700968927497537
2018-06-22,0.006277792309704287,0.018056507194389657,-0.020166372573733226
2018-06-25,0.006516824045750697,0.0019571101394961436,0.002905528806242689
2018-06-26,0.0006638343069569458,-0.006565006024847353,0.0009136971509261519
2018-06-27,0.031014913554177043,0.023741066294257786,0.003326403326403374
2018-06-28,-0.02716216216216223,-0.01361004268988545,0.032693436163970205
2018-06-29,0.001569858712715915,-0.007979163221432143,8.629616845004233e-05
2018-07-02,-0.02547770700636945,-0.009168222360506033,-0.016137428422696505
2018-07-03,0.023171987641606735,0.011073880353056587,-0.022375348405079088
2018-07-05,0.004182459809175368,-0.00469058591178413,0.05571364385202934
2018-07-06,-0.0129921259842519,-0.015175065445026212,-0.017664765525982288
2018-07-09,0.01106821106821106,0.0005202080832332751,0.0114435939070596
2018-07-10,0.010519480519480548,0.007346189164370996,-0.01688978829389801
2018-07-11,-0.043264764432647713,-0.005959862152848161,-0.02179773550026946
2018-07-12,-0.02623281624416696,-0.0197247339361447,0.012386211013281573
2018-07-13,-0.0012285012285011586,-0.015512095507382927,-0.01717225206142681
2018-07-16,0.016909692439651947,0.015272783513126817,0.010764745458622991
2018-07-17,-0.022612430520464962,-0.02228114611366153,0.0036532460613440125
2018-07-18,-0.006439628482972087,-0.007445900876444423,-0.017596665894883085
2018-07-19,0.00506047889410018,0.0012403100775193535,-0.003981669296070713
2018-07-20,0.015937731653076256,0.0024402525467714896,0.023166891587944247
2018-07-23,-0.0031446540880503146,-0.0070247613133586975,0.0003069603253778838
2018-07-24,0.02109862671660422,0.013599448360404578,0.0046373726623079314
2018-07-25,-0.010814249363867793,-0.018656860847687216,-0.016108099854950646
2018-07-26,0.021917118024940105,-3.817959682342282e-05,-0.00851095880093391
2018-07-27,0.02231447846393356,0.027628315207021595,-0.0036608143444154585
2018-07-30,0.03476184158153117,0.047559154154547575,-0.014083457526080588
2018-07-31,-0.00699492525030867,0.0010206997917772424,-0.017267871515328995
2018-08-01,0.009353395689304565,-0.012285714285714249,0.021281200403982233
2018-08-02,-0.0055668703326544,-0.026550631958277036,-0.007121133447073718
2018-08-03,0.04268456375838935,-0.002791250123725676,-0.0016880733944953377
2018-08-06,0.008291174817313146,-0.0054205903299834,-0.012680495492193723
2018-08-07,0.004817911293750733,0.004361493123772156,0.008689984792526737
2018-08-08,0.0008562865705721146,-0.0034789484087765325,0.020086188006719744
2018-08-09,-0.0068551842330763215,0.0029463759575721863,-0.005355150613611
2018-08-10,-0.00727532097004287,-0.006746031746031701,-0.0073485748218527994
2018-08-13,0.0012746069961762274,0.0024394082467737036,0.0017632797002425176
2018-08-14,-0.003377902885292176,-0.006564981523704757,-0.007916727752529048
2018-08-15,0.01534308850689016,0.012923561859732076,-0.02196118488253313
2018-08-16,-0.00014351320321456522,0.015427825467779602,-0.013455788124732922
2018-08-17,0.0051791109192921795,0.010829743548452023,-0.01012302284710016
2018-08-20,0.004045658141886822,-0.014954486345903682,-0.00798944004446301
2018-08-21,-0.005630142919012568,-0.004192453583549656,-0.017310070064569184
2018-08-22,-0.026588100028744014,-0.019753382018436443,-0.005556684963068328
2018-08-23,0.005449972051425385,-0.009347262587385104,0.0045193929173692245
2018-08-24,-0.033189234416399524,-0.012309836255951718,-0.007095553453169425
2018-08-27,0.010418057967143063,0.002281368821292862,-0.021630615640599003
2018-08-28,0.003367003367003367,0.0025028441410692766,0.010488599348534291
2018-08-29,-0.013118744928320245,-0.02038022813688218,-0.003937007874015711
2018-08-30,0.004032258064516282,0.0010872825434913784,0.008378059955491565
2018-08-31,-0.008109619686800872,0.007682169083035287,-0.015413234121711354
2018-09-04,-0.011784278386247174,-0.01141578488261839,0.011477667737915656
2018-09-05,0.0175510763746058,0.03565377809570433,-0.012191872085276566
2018-09-06,-0.004607008236772279,-0.010897061685152799,0.012794436060625868
2018-09-07,-0.024223861896143603,-0.011124031007751955,-0.004624574474918099
2018-09-10,-0.005143475906876146,-0.00416240965679049,0.014814343845371392
2018-09-11,-0.061698717948718014,-0.006407840180927209,-0.019920061887570933
2018-09-12,-0.010288582183186866,0.0001493484673112184,-0.01445389143230875
2018-09-13,0.001985357984861603,-0.005203458990004815,-0.01815840309079197
2018-09-14,-0.009565217391304299,-0.021152416356877316,-0.0080466324526388
2018-09-17,0.032028469750889674,0.024545454545454544,0.00677966101694923
2018-09-18,-0.010276579548338015,-0.011882964014797678,-0.011002213088839587
2018-09-19,0.004378831477542956,0.023087703769270454,0.015366356424511262
2018-09-20,-0.009260417970216608,0.0004878597966001887,-0.013778784446961104
2018-09-21,0.012787409320054004,0.019800864174337712,-0.0104683195592287
2018-09-24,-0.011292346298619717,-0.015730769230769135,0.0062862374122673245
2018-09-25,0.00475807946610647,-0.012244897959183492,0.012464104600720916
2018-09-26,-0.005671310565898086,0.00033512064343154226,0.017503852080123287
2018-09-27,-0.011349768123016924,0.0003333333333332407,0.006268020559107434
2018-09-28,-0.005195746737554284,-0.0007414272474513017,0.006760598976432814
2018-10-01,0.010691375623663645,-0.013725345893435452,0.021810388300554588
2018-10-02,-0.004456757407853585,0.009864948491136033,-0.005431971029487865
2018-10-03,0.009544261512765417,0.010027447392497746,0.08218898708361662
2018-10-04,0.025939393939393946,0.021484230055658703,-0.012028389988793528
2018-10-05,0.008224299065420519,0.00280345506894966,0.026892504271599466
2018-10-08,0.01759048342191851,0.027306752215093103,0.00730769230769222
2018-10-09,-0.009885535900104126,0.0,0.01538822059053283
2018-10-10,0.05021298567187299,0.05785680342151122,0.032010856549852244
2018-10-11,-0.0006775067750677122,-0.009221268135865686,0.012892561983471093
2018-10-12,0.006122448979591887,-0.004561233551303768,-0.01765583554376654
2018-10-15,-0.0017209425469949093,0.04159619875976489,-0.0024449877750611013
2018-10-16,-0.029419456066945605,-0.03235643564356442,-0.026816819249777104
2018-10-17,-0.012281835811247614,0.0088051759121012,-0.004998809807188728
2018-10-18,0.029201027443558153,0.022795581404426415,0.0019850722566301412
2018-10-19,0.0339335180055402,0.03046729711549871,0.012272872170863931
2018-10-22,0.004564907275320873,-0.02056910569105692,0.017572013158950475
2018-10-23,-0.017554211535624687,-0.022624801982208835,-0.0032332946443375935
2018-10-24,0.027195139592072842,0.0485615099158055,0.034196547144754355
2018-10-25,-0.03381358423992939,-0.04439030433166784,-0.014715889758421266
2018-10-26,-0.008644688644688694,-0.00799671929464842,-0.010059676044330834
2018-10-29,0.07278930907023037,0.04356325048869026,0.006498375406148472
2018-10-30,-0.02724920079159699,0.002426879785765147,-0.039425325760106905
2018-10-31,-0.005533711955730238,-0.0014261847520475707,-0.0007168458781362279
2018-11-01,0.002302820955670852,0.0016687695876917929,-0.03689978711661273
2018-11-02,0.013724088634739213,0.028105608954860715,0.01310734463276843
2018-11-05,0.05382352941176466,0.0004583333333333902,-0.0009208809761338696
2018-11-06,0.0010883084577113368,-0.000332667997338708,-0.021325737162214264
2018-11-07,0.0026049647563592044,-0.03525326797385619,0.03899866290298618
2018-11-08,0.039467645709040926,0.013224902293632285,0.0091807360149382
2018-11-09,-0.00018181818181814565,0.010987235417676518,-0.0041927062732378855
2018-11-12,0.020181818181818172,0.030597198328827718,0.018556376788803376
2018-11-13,0.030442804428044385,-0.0015101938082054437,0.004157671703845815
2018-11-14,0.029892836999435915,0.02865873802444664,0.01523930470672277
2018-11-15,-0.04182065745963832,-0.025515001282160863,-0.0017777777777777685
2018-11-16,0.03995476818695824,0.002630260521042184,-0.019927095990279413
2018-11-19,0.03286754575870895,0.07498947368421054,0.015587720693494463
2018-11-20,-0.031191124136487225,-0.04928131416837779,0.011507385946298838
2018-11-21,-0.016187050359712275,-0.0028846580570717493,-0.02136082474226807
2018-11-23,0.008125247720967175,-0.012796910780836038,-0.0014696276943173792
2018-11-26,-0.0043401065298875295,-0.01208604214843584,-0.022247299693696525
2018-11-27,-0.002766251728907342,-0.00641331195562677,0.0018130222292291028
2018-11-28,0.0015655577299412582,-0.04754098360655738,-0.009024562504904698
2018-11-29,-0.03791469194312799,-0.011081344374086661,-0.0096221544238442
2018-11-30,0.05044736341138394,-0.0026375734324421397,-0.012853470437018039
2018-12-03,0.08627450980392154,0.02090445322388857,0.024886535552193587
2018-12-04,0.003000428632661669,0.029223600031593102,0.0712074303405572
2018-12-06,-0.04108108108108105,-0.044291666666666646,-0.018864732256154336
2018-12-07,0.013369542510967215,0.041829381215024705,0.019134775374376016
2018-12-10,-0.01376243912767321,-0.027920491872315316,0.012142311284707418
2018-12-11,0.007617871113856237,0.024221453287197246,0.024778761061947003
2018-12-12,0.012232415902140558,0.017760710428417127,0.009179770505737463
2018-12-13,0.004923076923076964,0.00028208744710857617,0.0028185855825076725
2018-12-14,-0.00589846218664422,0.04469180927064293,-0.026541764246682174
2018-12-17,0.010924369747899225,0.02445688097651263,0.020889715832205676
2018-12-18,0.009005235602094234,-0.016402282838269024,-0.000256585699623684
2018-12-19,0.021128248468201986,0.0056214589235126676,0.052141208650311945
2018-12-20,-0.018839324382849663,0.01950672645739908,0.01569122553882221
2018-12-21,0.03716925661486762,0.048963789569574125,0.023396641893751697
2018-12-24,0.029988974641675843,0.008409859835669449,0.004890895410082732
2018-12-26,-0.04478955660589696,-0.07950418825352243,-0.04560475875743555
2018-12-27,-0.029096477794793223,-0.02341015500704567,-0.03877887788778882
2018-12-28,0.010989010989011056,0.01955356358203716,-0.007417218543046388
2018-12-31,0.009991496598639432,-0.0030147189217946744,-0.004280971518434467
2019-01-02,-0.03933701657458566,-0.0211904870174162,-0.018742816727079874
2019-01-03,0.023255813953488337,0.023451647953640017,0.024080560420315235
2019-01-04,-0.02543478260869569,-0.028884643377001428,-0.03320935175345377
2019-01-07,-0.026672311600338654,0.0030006523157207993,-0.005263604720264796
2019-01-08,-0.01834114530262887,-0.00012894906511928277,-0.007606787595084936
2019-01-09,-0.009132420091324218,-0.006068116747147626,0.06735668789808913
2019-01-10,-0.01683168316831686,-0.017110835436540187,-0.04853951890034357
2019-01-11,-0.003449762828805446,-0.007806202537015839,-0.004207226530275574
2019-01-14,-0.02648144128500106,0.003272001019844517,-0.0007411677509675467
2019-01-15,0.010352841749418865,-0.018747372845733534,0.0175699084385054
2019-01-16,-0.00791274593669813,0.006773399014778349,0.014777497900923519
2019-01-17,-0.009158679446219375,-0.017782034731187318,-0.014924092975383779
2019-01-18,-0.015869701399039423,-0.0002424732269145374,-0.007184028067830586
2019-01-22,0.02304338800083038,0.005221719087830951,0.028523630280217455
2019-01-23,0.027472527472527413,-0.0009391204932423738,0.007899029793079777
2019-01-24,-0.028950805398345787,0.01245826887061315,-0.018574776495095917
2019-01-25,0.0012536564981195629,0.00016327197028458493,-0.0015175786190035141
2019-01-28,0.005531914893616979,-0.003526970954356823,-0.010215374138077831
2019-01-29,0.013589301121656655,0.014639593068938389,0.005193064745791143
2019-01-30,-0.002815071459506335,-0.01045136575616252,0.010439285117755137
2019-01-31,-0.01678863538527768,-0.01983539094650203,-0.020165372932838346
2019-02-01,0.025005297732570455,0.0017754822048260744,-0.0066033842344201165
2019-02-04,-0.009930915371329898,-0.02486321210170585,-0.0036175285702540307
2019-02-05,-0.019390581717451602,0.0074783827997196226,-0.022572994193179072
2019-02-06,0.044444444444444446,0.0027836587469615304,-0.017246911599550826
2019-02-07,-0.017357093265447814,-0.009588986591334088,0.011273420133375575
2019-02-08,0.008451347647327651,-0.022315923465531698,-0.015857605177993592
2019-02-11,0.08424657534246571,0.001931322183166596,-0.007300428503412171
2019-02-12,-0.0329697570649479,-0.004689602152604372,-0.04425538557602238
2019-02-13,-0.038201723736314946,0.01102116824383376,0.016680318713232414
2019-02-14,-0.030392379224313818,-0.002852737085582148,0.012393552311435704
2019-02-15,0.019133494611831923,0.0034186064377352172,-0.0011455628532152564
2019-02-19,-0.0006749156355454225,0.004517723376322557,0.004067848645329658
2019-02-20,0.042310275352585636,0.00011622050904572392,0.01191208115585622
2019-02-21,0.018735362997658177,-0.0017877963466769512,0.00023397285914834767
2019-02-22,0.011904761904761904,-0.005007569581926026,-0.014050613258810763
2019-02-25,-0.0033476805356288993,0.011013384321223693,-0.0011408579251597634
2019-02-26,-0.006217120994739311,-0.012480620155038865,-0.011111111111111025
2019-02-27,0.0064194008559201885,-0.012049120375716964,0.003949867071781315
2019-02-28,-0.008616562948779306,-0.00038109756097569645,0.004589963280293714
2019-03-01,-0.005633802816901455,0.006547507055503327,-0.005625665196898351
2019-03-04,0.029493729679517026,0.03202099737532795,0.0006787842220378868
2019-03-05,-0.0009560229445506488,0.006254826254826273,0.01843735831948011
2019-03-06,-0.014541120381406421,0.0038850038850038854,0.013495276653171262
2019-03-07,0.023803912326184257,0.001212026429995708,-0.007382601415633057
2019-03-08,-0.024871982443306587,-0.01292297904489244,0.01369548584544753
2019-03-11,-0.016339095429789365,-0.019454644894132313,-0.011161925432137027
2019-03-12,0.010215927559786342,-0.006301076911326576,-0.0016059957173448147
2019-03-13,-0.02031286481438255,0.0042184557438794896,-0.005317936640583583
2019-03-14,0.00937571461239416,-0.009160823343135064,0.003564386470499221
2019-03-15,-0.013857337573830064,0.0036429872495446184,0.0069871648819016295
2019-03-18,-0.0008902737591809292,-0.0025281008128815573,-0.0010719754977030229
2019-03-19,-0.01775926331944754,-0.003816058281617427,0.019754404698344927
2019-03-20,0.004528790166055658,0.0030705457895141295,0.03270954552602619
2019-03-21,-0.05468750000000007,-0.020000000000000025,-0.0013821138211382253
2019-03-22,0.029807493272614463,0.014346984476411088,0.030008970072575983
2019-03-25,-0.004919786096256618,-0.01180510011187841,0.0016852039096730944
2019-03-26,0.017978003384094783,-0.0020373514431238017,0.0022673832717500504
2019-03-27,0.01663426225966723,0.012013708432192212,-0.006671170410403581
2019-03-28,-0.006175562417291443,-0.00011385199240976362,0.002587862091994342
2019-03-29,0.014075357297531368,-0.00384224206124979,0.005963720699080584
2019-04-01,-0.013333333333333279,-0.00859736890865293,-0.018029142998271158
2019-04-02,-0.0008435259384225885,0.005643299497966081,-0.0008078196946441095
2019-04-03,0.0020942408376963648,0.008074239158233092,-0.05025712949976616
2019-04-04,0.015100671140939574,0.01140305557605739,-0.010261331758452579
2019-04-05,-0.004460492778249806,0.007385688836104547,-0.012898994315697495
2019-04-08,-0.0071988143129367655,-0.00692987713515142,-0.008077311409202398
2019-04-09,0.0038143674507310813,-0.007000598981731074,-0.0035254334844232005
2019-04-10,-0.010984368398816982,-0.007830185178312824,-0.000572327943911951
2019-04-11,0.018518518518518528,0.00018385732671451137,-0.006285714285714253
2019-04-12,0.0025316455696201994,0.004212299915753919,-0.009601807399039916
2019-04-15,0.03215570129045913,-0.001324210990951275,-0.006273088450547192
2019-04-16,0.01936887921653973,0.006005786062181808,0.01896193771626304
2019-04-17,0.004206331636041728,0.009993753903810219,0.006192386179720103
2019-04-18,-0.0028773793714033324,-0.0017771853826502953,-0.00014042971492775054
2019-04-22,-0.002210433244916035,-0.008857757023200602,-0.01716707877075223
2019-04-23,-0.019956140350877116,-0.0218316577383136,-0.010985973882401738
2019-04-24,-0.0064585575888051056,0.013501898144832169,0.0020484807101398632
2019-04-25,-0.01607372481783112,0.002658045977011323,-0.003658199889563785
2019-04-26,-0.014111204717775943,-0.01358832410669341,-0.003855687138529346
2019-04-29,0.0006194507536651071,0.0011170844096906835,0.0028700287002871114
2019-04-30,0.0041313778145010485,-0.011010136315973355,-0.0009576578425337901
2019-05-01,-0.00434332988624614,0.026288659793814353,0.01461050044377679
2019-05-02,-0.015785157851578434,0.012361375997739635,-0.0010389250588724594
2019-05-03,0.021784232365145314,-0.010687995469988611,-0.007288629737609408
2019-05-06,-0.04627416902020411,-0.0218299711815562,-0.025659100521640957
2019-05-07,0.02158876545797529,0.0062764507567606345,0.00041707215348256823
2019-05-08,0.004888416578108329,-0.0034078961679295137,-0.007522986904430092
2019-05-09,-0.010836584308625921,-0.005945433323606636,0.003826086956521818
2019-05-10,0.011597938144329878,-0.017910665984355707,-0.004408060453400671
2019-05-13,0.029510395707578813,0.010588952747029399,0.019538188277087035
2019-05-14,-0.02288329519450801,-0.009019040195969294,0.009086975335352595
2019-05-15,-0.040233760395594495,-0.025943221406863837,-0.005145545427815474
2019-05-16,-0.022044521288091548,-0.017657825790474882,-0.002251434381581831
2019-05-17,0.008972441785943211,0.00649673388241971,0.010766864425401002
2019-05-20,0.04468784227820371,0.0023542194856937125,-0.007926418903761327
2019-05-21,0.011826245167159336,0.0005032169943567318,-0.009642988590357029
2019-05-22,0.0006986492780624391,-0.015860428231562168,-0.02042465652780819
2019-05-23,0.005656375206222059,0.014517230227460634,0.0029263296510352306
2019-05-24,0.004003768252472956,-0.004496600131607667,0.015475152571926734
2019-05-28,0.0059414990859231725,-0.00636551050670907,0.000739316871210959
2019-05-29,-0.018287037037037015,0.00693813796360211,0.01963555224990693
2019-05-30,0.01089918256130783,-0.0002915133185146816,-0.005363753116265075
2019-05-31,-0.006031083275342102,0.001400766735476244,0.010402496599183781
2019-06-03,0.021698984302862368,0.04243835717718391,-0.01851851851851857
2019-06-04,-0.014657980456026119,-0.02066319747787442,-0.03630363036303623
2019-06-05,-0.017135023989033583,-0.0002932766331844011,-0.010614101592115281
2019-06-06,0.0015855039637599159,-0.003945637878123571,0.01642048436679911
2019-06-07,-0.024841915085817557,-0.008301011345923879,0.009924994317751361
2019-06-10,-0.0052436093511032305,0.002277742188056243,-0.020636612854096924
2019-06-11,-0.004517100451710063,0.02789616427741191,0.011617581767056337
2019-06-12,0.02948773138183378,-0.002571252670843369,-0.003981968444778371
2019-06-13,-0.013201320132013075,0.008219964822857834,-0.007958940791431071
2019-06-14,0.003930131004366806,0.0059077235330363236,0.010231316725978615
2019-06-17,0.013785557986870952,-0.0035320249062375827,0.010955203721767899
2019-06-18,-0.004829857299670823,0.0128045083282806,-0.0052316890881912445
2019-06-19,0.009613283810356234,-0.014668989547038257,0.01749573726740296
2019-06-20,0.006958034355294635,-0.030213128729752816,0.007469861696620215
2019-06-21,-0.00834614539863816,0.007065614011809181,-0.0012686567164178172
2019-06-24,-0.03308501314636279,0.0004333333333333182,-0.0028886749129695194
2019-06-25,0.018483110261312885,0.03756558938538135,0.013436692506459898
2019-06-26,-0.007981018119068107,0.008720730618691079,-0.0017870439314965052
2019-06-27,-0.004034826927160708,-0.010998482967866492,0.007246912667307475
2019-06-28,0.0063157894736841505,-0.0005093378607809075,-0.024591381872213984
2019-07-01,0.00793650793650799,-0.004740443999332385,-0.007933671646058278
2019-07-02,-0.00041701417848198543,-0.0006640326704073463,-0.015869293308317597
2019-07-03,-0.012695109261186253,-0.012251655629139034,-0.03968925467271746
2019-07-05,0.003724394785847294,9.86809644418694e-05,0.023316643001270492
2019-07-08,0.027824267782426745,-0.0005284713964857479,-0.012631903258106649
2019-07-09,-0.004331817197314181,-0.01211072664359857,0.004975886090484619
2019-07-10,0.001279317697228042,-0.006161914126515881,0.02111544640807899
2019-07-11,-0.008951406649616404,-0.0006831712157195628,0.0010924697619977743
2019-07-12,0.009027923577577151,-0.004577773448914078,-0.014994949887343472
2019-07-15,-0.008463817181548849,0.00400000000000003,-0.01569763011506517
