date,open,high,low,close,volume
2020-02-13,118.56,119.24,117.49,118.28,302660
2020-02-14,118.83,118.83,114.6,116.9,363808
2020-02-18,116.67,117.09,115.32,116.61,238546
2020-02-19,117.47,117.8,115.6,116.15,249493
2020-02-20,115.57,117.06,115.54,115.85,311672
2020-02-21,115.4,116.4,114.915,115.7,538361
2020-02-24,112.86,114.0,111.48,112.82,465939
2020-02-25,113.6,113.84,107.08,107.35,500254
2020-02-26,108.24,109.2,104.86,105.39,440506
2020-02-27,102.52,104.304,99.66,99.75,349789
2020-02-28,96.62,103.11,96.1805,102.86,868368
2020-03-02,103.43,103.43,100.07,102.59,547469
2020-03-03,102.66,103.67,98.575,99.81,386712
2020-03-04,101.32,104.82,100.4,104.67,389218
2020-03-05,101.47,102.31,99.33,100.51,424256
2020-03-06,97.69,103.3,97.69,103.05,685910
2020-03-09,96.17,100.31,93.61,98.65,765718
2020-03-10,102.34,103.5,97.78,103.38,555648
2020-03-11,100.84,101.62,95.76,97.43,473442
2020-03-12,91.17,91.17,83.68,88.01,523424
2020-03-13,92.79,95.68,85.6,95.68,463140
2020-03-16,87.03,89.44,82.65,84.32,701636
2020-03-17,85.72,92.25,78.65,89.64,781929
2020-03-18,84.18,85.29,67.46,73.54,653658
2020-03-19,72.74,78.53,70.13,77.55,621174
2020-03-20,78.78,80.78,73.97,76.53,604530
2020-03-23,75.54,76.225,68.85,71.08,466868
2020-03-24,75.33,84.36,72.74,84.03,388797
2020-03-25,83.76,86.19,78.1601,81.17,588739
2020-03-26,81.5,86.34,79.31,85.64,482170
2020-03-27,83.05,85.88,80.86,82.82,598337
2020-03-30,82.62,86.39,79.63,85.76,480662
2020-03-31,85.01,86.79,82.82,85.66,545923
2020-04-01,81.35,83.98,79.08,80.72,422180
2020-04-02,82.45,86.54,75.5759,76.74,644801
2020-04-03,75.97,79.31,72.82,75.09,469457
2020-04-06,79.03,83.92,78.435,83.42,374815
2020-04-07,87.76,90.61,85.82,86.57,491676
2020-04-08,87.5,90.21,86.765,89.67,252770
2020-04-09,91.36,95.22,90.715,92.14,290286
2020-04-13,91.37,92.55,86.2923,87.99,181378
2020-04-14,90.61,92.1,88.72,89.16,219963
2020-04-15,85.87,86.16,82.555,83.6,266573
2020-04-16,83.41,83.69,79.87,81.11,333287
2020-04-17,84.46,86.97,84.22,86.36,295496
2020-04-20,84.34,85.6262,82.32,82.63,249113
2020-04-21,80.32,83.5,79.5,82.09,486772
2020-04-22,84.19,84.62,81.33,82.02,333787
2020-04-23,82.76,84.75,82.2,82.57,430424
2020-04-24,83.48,84.2,81.49,83.34,294581
2020-04-27,84.13,86.68,83.67,85.49,464536
2020-04-28,87.43,88.7069,84.95,85.45,599445
2020-04-29,87.48,91.89,86.9,89.69,622828
2020-04-30,88.19,88.9,85.77,86.59,750704
2020-05-01,84.65,85.58,80.39,82.34,460173
2020-05-04,81.24,82.92,79.24,82.16,470299
2020-05-05,84.12,87.395,83.21,83.7,353853
2020-05-06,83.79,84.02,81.4,82.77,457288
2020-05-07,84.53,85.96,83.76,84.62,346482
2020-05-08,86.37,86.74,85.105,85.98,440221
2020-05-11,84.77,84.77,80.57,80.87,594045
2020-05-12,81.57,82.295,78.4,78.45,502267
2020-05-13,77.4,77.45,72.86,74.49,739004
2020-05-14,72.23,76.38,70.55,76.25,596932
2020-05-15,75.48,78.37,75.16,77.34,442076
2020-05-18,81.19,85.7,80.61,84.97,544627
2020-05-19,84.13,84.75,80.39,80.54,477958
2020-05-20,82.27,84.88,81.69,84.25,488580
2020-05-21,84.25,84.895,82.85,84.31,443829
2020-05-22,84.89,85.1,82.85,84.78,357428
2020-05-26,88.72,91.76,87.61,89.95,696694
2020-05-27,92.71,95.2,92.0,94.31,626846
2020-05-28,94.75,95.0,88.76,88.86,560914
2020-05-29,87.73,87.73,85.34,86.15,3011084
2020-06-01,86.61,92.61,85.9,92.08,808546
2020-06-02,93.32,95.19,92.12,93.28,520562
2020-06-03,95.87,97.635,95.3,96.64,478956
2020-06-04,96.14,99.94,95.555,99.75,1238818
2020-06-05,105.97,110.56,105.43,108.11,889334
2020-06-08,115.0,117.45,112.35,114.83,758220
2020-06-09,111.0,111.8,107.8,110.57,608958
2020-06-10,108.1,108.8738,100.85,101.92,1022266
2020-06-11,95.85,97.905,93.605,93.83,568812
2020-06-12,98.52,99.26,94.3,97.7,697217
2020-06-15,93.89,98.88,93.18,97.71,346999
2020-06-16,96.99,98.33,94.74,96.08,924769
2020-06-17,96.48,97.225,95.14,95.55,251195
2020-06-18,94.24,95.135,90.91,91.55,746830
2020-06-19,93.21,93.21,88.96,90.48,592820
2020-06-22,89.48,90.17,87.19,89.32,664576
2020-06-23,90.76,91.4,89.17,90.53,680064
2020-06-24,89.84,89.84,85.64,85.81,592764
2020-06-25,84.65,87.02,83.52,86.82,811953
2020-06-26,86.85,87.82,83.64,84.45,1171829
2020-06-29,86.25,89.95,85.365,89.33,595783
2020-06-30,100.0,100.7,93.1,95.74,1339634
2020-07-01,96.68,97.725,91.42,92.06,865154
2020-07-02,94.24,95.74,89.22,89.48,799419
2020-07-06,91.72,94.3,90.78,94.1,1476681
2020-07-07,93.02,93.355,90.83,91.12,865037
2020-07-08,91.01,92.43,90.57,91.96,620373
2020-07-09,91.94,92.12,88.35,88.86,513685
2020-07-10,88.67,90.46,88.545,89.42,318490
2020-07-13,90.37,90.37,87.135,88.4,615625
2020-07-14,87.85,91.88,87.12,91.71,449183
2020-07-15,94.52,98.47,94.19,98.0,798070
2020-07-16,96.99,99.55,96.72,99.09,991534
2020-07-17,99.73,100.985,99.39,100.12,976130
2020-07-20,99.53,101.4099,99.465,100.24,936501
2020-07-21,101.21,103.315,100.35,100.71,549456
2020-07-22,100.49,102.24,100.49,102.12,487106
2020-07-23,101.4,103.92,101.4,102.51,434873
2020-07-24,102.59,103.08,101.14,101.51,361981
2020-07-27,101.41,103.58,100.31,102.82,346126
2020-07-28,101.97,102.99,100.14,100.33,315385
2020-07-29,100.83,103.03,100.83,102.67,309689
2020-07-30,100.67,101.73,99.41,101.04,293318
2020-07-31,100.3,100.61,97.89,99.1,889355
2020-08-03,99.46,101.04,98.01,99.27,561542
2020-08-04,99.52,100.905,98.71,100.18,404663
2020-08-05,100.7,104.285,100.54,103.23,409069
2020-08-06,102.89,103.7,101.6,102.42,300555
2020-08-07,102.32,105.32,102.32,105.27,425124
2020-08-10,105.33,108.25,105.33,107.21,418075
2020-08-11,109.06,111.82,108.49,109.85,482189
2020-08-12,110.97,111.5762,107.38,108.6,350696
2020-08-13,108.4,109.02,107.62,108.43,182731
2020-08-14,107.13,109.79,107.13,109.04,164791
2020-08-17,109.35,111.16,107.84,110.68,1056984
2020-08-18,111.0,111.77,109.83,111.1,475072
2020-08-19,111.08,112.14,110.59,110.81,542666
2020-08-20,109.45,111.01,108.59,109.25,261982
2020-08-21,108.65,109.83,108.24,108.84,154746
2020-08-24,109.7,111.56,108.98,111.3,382796
2020-08-25,112.07,112.15,109.46,110.16,285112
2020-08-26,109.88,111.91,109.255,111.03,243489
2020-08-27,111.27,112.21,109.47,110.55,205177
2020-08-28,111.22,111.22,109.655,110.94,154700
2020-08-31,110.3,111.3,109.095,109.29,374476
2020-09-01,108.63,109.245,107.575,108.96,341441
2020-09-02,108.96,111.3,107.06,110.91,287113
2020-09-03,110.44,111.55,107.39,108.03,261574
2020-09-04,110.21,110.21,107.38,108.34,219011
2020-09-08,107.24,107.84,105.25,105.27,328431
2020-09-09,105.63,106.76,105.08,106.2,374744
2020-09-10,106.82,107.66,104.04,104.41,354472
2020-09-11,104.74,106.21,104.29,104.44,370620
2020-09-14,105.36,106.2,104.39,104.51,335744
2020-09-15,104.98,105.63,102.86,105.1,376155
2020-09-16,103.51,107.89,103.51,106.88,463925
2020-09-17,104.98,106.82,100.97,106.25,604423
2020-09-18,106.44,107.74,103.4,103.85,1083828
2020-09-21,100.71,101.415,97.8,99.09,478843
2020-09-22,99.0,101.53,98.825,100.65,587961
2020-09-23,100.57,102.52,97.67,98.07,612382
2020-09-24,97.54,100.015,96.25,97.65,543131
2020-09-25,96.62,98.4207,96.42,97.22,527140
2020-09-28,99.31,102.64,99.24,101.55,725390
2020-09-29,101.4,102.48,100.47,100.99,509848
2020-09-30,101.65,103.89,101.44,102.35,486053
2020-10-01,103.42,104.65,102.03,102.64,652775
2020-10-02,100.26,106.05,100.26,105.61,572600
2020-10-05,106.99,110.69,106.6,109.99,525724
2020-10-06,110.75,111.46,108.9206,109.69,556865
2020-10-07,111.38,114.76,111.32,113.26,623263
2020-10-08,113.63,113.64,101.18,101.54,2379833
2020-10-09,102.8,103.97,99.18,99.62,1076791
2020-10-12,100.21,100.21,97.21,97.5,807709
2020-10-13,97.27,98.4,96.65,96.9,961262
2020-10-14,96.9,98.72,96.77,96.84,594433
2020-10-15,95.32,96.2,94.37,95.5,1128222
2020-10-16,96.0,96.75,94.0,94.26,872831
2020-10-19,94.5,97.05,92.79,93.54,736437
2020-10-20,94.72,95.035,92.52,93.37,640229
2020-10-21,93.07,94.85,92.75,92.91,460574
2020-10-22,93.5,96.72,93.05,95.35,615729
2020-10-23,96.53,97.54,93.5,94.69,313754
2020-10-26,93.0,93.55,89.74,91.28,523193
2020-10-27,91.14,92.27,90.75,91.75,410984
2020-10-28,89.86,91.62,89.74,89.94,548747
2020-10-29,89.3,91.97,89.22,89.79,634872
2020-10-30,89.7,90.37,87.9,89.14,613794
2020-11-02,90.35,93.14,90.12,92.57,504369
2020-11-03,93.93,95.58,93.63,94.91,605299
2020-11-04,93.3,93.37,90.86,91.53,444629
2020-11-05,93.05,96.52,92.64,95.1,421902
2020-11-06,95.29,97.135,95.09,95.33,315355
2020-11-09,101.07,104.91,100.02,103.65,977370
2020-11-10,104.62,106.18,103.83,105.62,465494
2020-11-11,106.63,106.8,102.2,102.59,413439
2020-11-12,101.68,101.72,99.34,100.48,527336
2020-11-13,101.65,105.184,101.42,104.26,403229
2020-11-16,106.61,108.08,104.84,107.99,443703
2020-11-17,106.48,108.91,105.77,107.96,500200
2020-11-18,108.3,111.18,107.32,109.77,684535
2020-11-19,109.9,112.39,108.58,112.34,432814
2020-11-20,111.44,112.1,108.55,109.86,488476
2020-11-23,110.71,114.745,110.33,114.65,474660
2020-11-24,115.98,122.915,115.62,122.21,648009
2020-11-25,120.81,121.83,118.38,121.48,461175
2020-11-27,122.21,122.925,119.79,121.14,176604
2020-11-30,120.61,122.06,118.72,118.72,635445
2020-12-01,120.49,121.06,118.57,119.41,447743
2020-12-02,118.46,120.06,118.285,118.92,432720
2020-12-03,119.52,121.24,117.61,120.48,444276
2020-12-04,121.61,122.95,120.34,122.95,401321
2020-12-07,123.17,123.17,118.19,118.48,484922
2020-12-08,117.85,120.975,117.51,118.85,420969
2020-12-09,119.18,120.385,116.705,117.0,760002
2020-12-10,115.94,116.96,114.52,115.03,460799
2020-12-11,113.62,116.14,113.2,116.04,405460
2020-12-14,117.0,117.0,112.18,112.41,454081
2020-12-15,114.17,115.42,112.1,115.42,503016
2020-12-16,114.39,114.795,112.11,113.41,468177
2020-12-17,114.53,114.53,112.63,114.37,414408
2020-12-18,114.91,117.67,114.42,116.62,1323138
2020-12-21,114.19,116.655,113.12,115.79,426689
2020-12-22,116.63,116.63,114.2625,114.92,695174
2020-12-23,116.97,119.47,116.2,118.36,544507
2020-12-24,118.11,119.15,116.24,118.95,131079
